standard_code,level,variant_no,template_text
6과15-02,매우잘함,1,전지 직렬연결 개수에 따른 회로의 특징을 전기 부품 연결 실험으로 비교하여 설명함.
6과15-02,매우잘함,2,전지 개수에 따른 회로 특징을 다양한 실험으로 정확히 비교 분석함.
6과15-02,잘함,1,전지 한 개와 두 개를 직렬연결한 회로에서 전구의 밝기를 비교함.
6과15-02,잘함,2,전지 연결 개수에 따른 전구 밝기 차이를 실험으로 비교함.
6과15-02,보통,1,전지 한 개를 연결한 회로와 두 개를 직렬연결한 회로를 만듦.
6과15-02,보통,2,전지 연결 회로 실험 활동에 관심을 가지고 참여함.
6과15-03,매우잘함,1,전자석의 성질을 영구 자석과 비교 탐색하고 사용 사례를 성질과 관련지어 설명함.
6과15-03,매우잘함,2,전자석의 특성을 정밀하게 탐색하고 일상 속 활용 사례를 논리적으로 설명함.
6과15-03,잘함,1,실험을 통해 전자석의 세기와 방향을 바꾸는 방법을 찾고 사용 예를 조사함.
6과15-03,잘함,2,전자석의 세기와 방향 변화를 실험하고 활용 사례를 조사함.
6과15-03,보통,1,전자석을 만들어 전기가 흐르면 자석의 성질을 갖는 것을 관찰함.
6과15-03,보통,2,전자석 만들기 활동에 관심을 가지고 참여함.
6과15-04,매우잘함,1,효율적이고 안전한 전기 사용 방법에 관한 계획을 세워 일상생활에서 실천함.
6과15-04,매우잘함,2,전기 절약과 안전 사용 방법을 폭넓게 조사하여 실천 계획을 체계적으로 세움.
6과15-04,잘함,1,효율적이고 안전한 전기 사용 방법을 조사함.
6과15-04,잘함,2,전기의 효율적 안전한 사용 방법을 조사하여 정리함.
6과15-04,보통,1,효율적이고 안전한 전기 사용의 중요성을 인식함.
6과15-04,보통,2,전기 사용의 안전과 효율에 관심을 보임.
6과16-01,매우잘함,1,미래 사회 문제를 조사 분석하고 과학이 기여하는 방법을 논리적으로 토의함.
6과16-01,매우잘함,2,미래 사회 문제를 폭넓게 조사하여 과학적 해결 방안을 적극적으로 토의함.
6과16-01,잘함,1,미래 사회 문제를 해결하는 데 과학이 기여할 수 있는 방법을 말함.
6과16-01,잘함,2,미래 사회 문제와 과학의 역할을 조사하여 설명함.
6과16-01,보통,1,미래 사회 문제를 해결하는 데 과학이 필요함을 말함.
6과16-01,보통,2,미래 사회와 과학의 관계에 관심을 가지고 참여함.
6과16-02,매우잘함,1,다양한 진로와 과학의 관련성을 조사하고 자신의 진로를 과학과 관련지어 설명함.
6과16-02,매우잘함,2,여러 진로와 과학의 연관성을 깊이 조사하여 자신의 진로와 논리적으로 연결지어 설명함.
6과16-02,잘함,1,다양한 진로와 과학과의 관련성을 조사하여 설명함.
6과16-02,잘함,2,여러 진로가 과학과 관련됨을 조사하여 제시함.
6과16-02,보통,1,다양한 진로와 과학의 관련성을 말함.
6과16-02,보통,2,진로와 과학의 관계에 관심을 가지고 알아감.
6국01-01,매우잘함,1,대화에서 들은 정보와 맥락을 적극적으로 활용하여 생략된 내용을 정확하게 추론하며 들음.
6국01-01,매우잘함,2,대화 속 드러나지 않거나 생략된 내용을 맥락을 통해 능동적으로 추론하는 경청 태도를 보임.
6국01-01,잘함,1,대화에서 들은 내용의 정보와 맥락을 활용하여 생략된 내용을 추론하며 들을 수 있음.
6국01-01,잘함,2,대화 중 드러나지 않은 내용을 맥락에 비추어 추론하며 듣는 능력을 갖춤.
6국01-01,보통,1,대화에서 들은 정보와 맥락을 활용하여 생략된 내용을 부분적으로 추론하며 듣는 모습을 보임.
6국01-01,보통,2,대화 속 생략된 내용을 짐작하며 듣는 데 익숙해지고 있어 향상이 기대됨.
6국01-02,매우잘함,1,"상대의 주장과 이유, 근거를 정확히 파악하고 타당성을 적극적으로 평가하며 듣는 능력이 뛰어남."
6국01-02,매우잘함,2,주장을 뒷받침하는 이유와 근거의 타당성을 깊이 있게 평가하며 경청하는 모습을 보임.
6국01-02,잘함,1,"상대의 주장, 이유, 근거를 파악하고 그 타당성을 평가하며 듣는 능력을 갖춤."
6국01-02,잘함,2,주장과 근거를 이해하고 타당한지 판단하며 듣는 태도가 안정적으로 나타남.
6국01-02,보통,1,상대의 주장과 근거를 부분적으로 파악하며 타당성을 평가하는 힘을 기르고 있음.
6국01-02,보통,2,주장의 이유나 근거를 살펴보며 듣는 습관이 점차 자리 잡아가고 있음.
6국01-03,매우잘함,1,듣기 목적에 맞게 주제 관련 궁금증을 분명한 표현으로 질문하며 적극적으로 듣고 말함.
6국01-03,매우잘함,2,주제와 관련한 궁금한 내용을 명확히 질문하고 활발하게 대화에 참여하는 태도가 돋보임.
6국01-03,잘함,1,주제와 관련하여 궁금한 내용을 질문하며 적극적으로 듣고 말하는 능력을 갖춤.
6국01-03,잘함,2,듣기 목적에 맞게 궁금한 점을 질문하며 대화에 적극적으로 참여함.
6국01-03,보통,1,주제와 관련한 궁금한 내용을 제한적으로 질문하며 듣고 말하는 모습을 보임.
6국01-03,보통,2,궁금한 내용을 질문하는 경험을 쌓아가며 대화 참여 태도가 발전하고 있음.
6국01-04,매우잘함,1,면담의 절차를 이해하여 상황에 맞게 적용하고 상대와 매체를 고려해 효과적으로 면담함.
6국01-04,매우잘함,2,면담 절차를 능숙하게 적용하며 상대와 매체를 두루 고려한 면담 능력이 뛰어남.
6국01-04,잘함,1,면담의 절차를 이해하여 단계적으로 수행하고 상대와 매체를 고려하여 면담함.
6국01-04,잘함,2,면담의 절차에 따라 상대와 매체를 고려하며 면담을 안정적으로 수행함.
6국01-04,보통,1,면담의 절차를 부분적으로 이해하고 상대와 매체를 일부 고려하여 면담함.
6국01-04,보통,2,"면담 절차와 상대, 매체를 고려하는 경험을 쌓아가고 있음."
6국01-05,매우잘함,1,목적과 주제를 고려해 선별한 자료의 핵심 정보를 효과적으로 구성하고 적합한 매체로 발표함.
6국01-05,매우잘함,2,자료에서 핵심 정보를 선별하여 내용을 체계적으로 구성하고 매체를 활용해 발표하는 역량이 뛰어남.
6국01-05,잘함,1,선별한 자료에서 핵심 정보를 중심으로 내용을 구성하고 매체를 활용하여 발표함.
6국01-05,잘함,2,자료의 핵심 정보를 정리하여 상황에 맞는 매체로 발표하는 능력을 갖춤.
6국01-05,보통,1,수집한 자료로 발표 내용을 제한적으로 구성하고 매체를 부분적으로 활용하여 발표함.
6국01-05,보통,2,자료를 활용해 발표 내용을 구성하는 경험을 쌓아가고 있음.
6국01-06,매우잘함,1,다른 사람의 의견을 경청하고 자신의 의견을 타당하게 제시하며 협력적으로 토의에 참여함.
6국01-06,매우잘함,2,토의에서 서로의 의견을 종합적으로 검토하고 비교하여 조정하는 협력적 태도가 돋보임.
6국01-06,잘함,1,다른 사람의 의견을 경청하고 자신의 의견을 제시하며 토의에 협력적으로 참여함.
6국01-06,잘함,2,토의 활동에서 서로의 의견을 검토하고 비교하여 조정하는 능력을 갖춤.
6국01-06,보통,1,토의에 제한적으로 참여하며 서로의 의견을 부분적으로 비교함.
6국01-06,보통,2,토의 활동에 참여하며 의견을 나누는 경험을 차츰 넓혀가고 있음.
6국01-07,매우잘함,1,토론의 절차와 규칙을 정확히 지키며 타당한 이유와 근거를 명확하게 제시하며 토론함.
6국01-07,매우잘함,2,절차와 규칙을 철저히 준수하고 논리적인 근거를 제시하며 토론을 이끄는 능력이 뛰어남.
6국01-07,잘함,1,토론의 절차와 규칙을 지키며 주장에 대한 타당한 이유와 근거를 제시하며 토론함.
6국01-07,잘함,2,절차와 규칙을 지키고 근거를 들어 주장을 펼치며 토론에 참여함.
6국01-07,보통,1,토론의 절차와 규칙을 제한적으로 따르며 이유나 근거를 일부 제시하며 참여함.
6국01-07,보통,2,토론의 절차를 따르며 근거를 제시하려는 노력이 점차 나타나고 있음.
6국02-01,매우잘함,1,글의 구조를 고려해 주제나 주장을 정확히 파악하고 중심 내용이 잘 드러나게 요약함.
6국02-01,매우잘함,2,글의 구조 파악을 바탕으로 주제를 정확히 짚어내고 자신의 언어로 요약하는 능력이 뛰어남.
6국02-01,잘함,1,글의 구조를 고려하며 주제나 주장을 파악하고 자신의 언어로 요약함.
6국02-01,잘함,2,글의 구조와 주제를 파악하여 내용을 요약하는 능력을 갖춤.
6국02-01,보통,1,글의 구조를 고려하며 글의 내용을 부분적으로 파악하고 요약함.
6국02-01,보통,2,글의 구조를 살펴 내용을 요약하는 방법을 익혀가고 있음.
6국02-02,매우잘함,1,글의 문맥을 고려하여 생략된 내용과 함축된 표현을 정확하게 추론함.
6국02-02,매우잘함,2,문맥에 따른 의미를 깊이 이해하고 이어질 내용과 함축된 표현을 정교하게 추론하는 힘을 지님.
6국02-02,잘함,1,글의 문맥을 고려하여 생략된 내용이나 함축된 표현을 추론함.
6국02-02,잘함,2,문맥을 바탕으로 생략되거나 함축된 표현의 의미를 추론하는 능력을 갖춤.
6국02-02,보통,1,글의 문맥을 일부 고려하며 생략된 내용과 함축된 표현을 제한적으로 추론함.
6국02-02,보통,2,문맥을 통해 생략된 내용을 짐작해 보는 경험을 쌓아가고 있음.
6국02-03,매우잘함,1,글이나 자료를 읽고 평가 근거를 토대로 내용의 타당성과 표현의 적절성을 종합적으로 평가함.
6국02-03,매우잘함,2,평가 근거를 명확히 세워 글의 타당성과 표현의 적절성을 깊이 있게 평가하는 역량이 돋보임.
6국02-03,잘함,1,글이나 자료를 읽고 평가 근거를 토대로 내용의 타당성과 표현의 적절성을 평가함.
6국02-03,잘함,2,자료를 읽고 근거를 바탕으로 내용과 표현의 적절성을 판단하는 능력을 갖춤.
6국02-03,보통,1,글이나 자료를 읽고 내용의 타당성이나 표현의 적절성을 부분적으로 평가함.
6국02-03,보통,2,글을 읽고 내용이나 표현을 평가해 보는 시도를 점차 늘려가고 있음.
6국02-04,매우잘함,1,다양한 관점의 글을 읽고 타당성과 유용성을 평가하여 문제 해결 방안 마련에 적극 활용함.
6국02-04,매우잘함,2,문제 상황과 관련한 여러 관점의 글을 폭넓게 읽고 해결 방안 마련에 효과적으로 반영함.
6국02-04,잘함,1,문제 상황과 관련된 다양한 관점의 글을 읽고 문제 해결 방안 마련에 활용함.
6국02-04,잘함,2,여러 관점의 글을 읽고 문제 해결 방안을 세우는 데 적절히 활용함.
6국02-04,보통,1,다양한 관점의 글을 읽고 문제 해결 방안 마련에 제한적으로 활용함.
6국02-04,보통,2,문제와 관련된 글을 읽고 해결 방안을 찾아보려는 노력이 나타남.
6국02-05,매우잘함,1,읽기의 중요성과 가치를 인식하고 긍정적인 동기로 읽기 활동에 적극적이고 주도적으로 참여함.
6국02-05,매우잘함,2,읽기의 가치를 깊이 이해하고 스스로 읽기에 몰입하는 주도적인 태도가 돋보임.
6국02-05,잘함,1,긍정적인 읽기 동기를 형성하며 읽기 활동에 적극적으로 참여하는 태도를 지님.
6국02-05,잘함,2,읽기에 대한 긍정적인 동기를 지니고 꾸준히 참여하는 모습을 보임.
6국02-05,보통,1,긍정적인 읽기 동기와 참여의 폭이 점차 넓어지고 있음.
6국02-05,보통,2,읽기 활동에 관심을 갖고 참여하려는 태도가 조금씩 자라나고 있음.
6국03-01,매우잘함,1,대상의 특성을 드러내는 내용을 선정하고 적절한 설명 방법으로 독자가 이해하기 쉽게 서술함.
6국03-01,매우잘함,2,설명 대상의 특성이 잘 드러나도록 내용을 효과적으로 조직하여 명료하게 서술하는 역량이 뛰어남.
6국03-01,잘함,1,대상의 특성을 드러내는 내용을 선정하고 적절한 설명 방법을 활용하여 설명하는 글을 씀.
6국03-01,잘함,2,설명 대상의 특성이 나타나도록 내용을 선정하여 글을 짜임새 있게 씀.
6국03-01,보통,1,대상의 특성을 드러내는 내용을 일부 선정하고 설명 방법을 부분적으로 활용하여 씀.
6국03-01,보통,2,대상의 특성을 설명하는 글쓰기에 조금씩 익숙해지고 있음.
6국03-02,매우잘함,1,주장을 뒷받침하는 이유와 근거를 들고 인용 출처를 정확히 밝히며 설득력 있게 서술함.
6국03-02,매우잘함,2,논리적인 근거와 명확한 출처 제시로 주장을 설득력 있게 전개하는 글쓰기 능력이 뛰어남.
6국03-02,잘함,1,주장과 관련한 적절한 근거를 들고 인용의 출처를 밝히며 주장하는 글을 씀.
6국03-02,잘함,2,근거를 들어 주장을 명확하게 제시하고 출처를 밝히며 글을 씀.
6국03-02,보통,1,주장과 관련한 근거를 들고 인용의 출처를 부분적으로 밝히며 글을 씀.
6국03-02,보통,2,근거를 들어 주장을 표현하는 글쓰기 경험을 쌓아가고 있음.
6국03-03,매우잘함,1,체험한 일과 이에 대한 감상을 풍부하고 생생하게 나타내는 글을 씀.
6국03-03,매우잘함,2,체험한 일에서 느낀 감상을 섬세하고 풍부하게 표현하는 글쓰기 역량이 돋보임.
