standard_code,level,variant_no,template_text
4수03-24,매우잘함,2,각의 크기 단위인 1도(°)의 의미를 폭넓게 이해하고 정확하게 측정함.
4수03-24,잘함,1,각도기를 이용하여 주어진 각의 크기를 대체로 측정하거나 어림함.
4수03-24,잘함,2,1도(°)의 의미를 대략적으로 이해하여 각의 크기를 측정함.
4수03-24,보통,1,안내된 절차에 따라 각도기를 이용하여 간단한 각의 크기를 조금씩 측정해감.
4수03-24,보통,2,각도기로 각의 크기를 측정하는 데 도움이 필요함.
4수03-25,매우잘함,1,여러 가지 방법으로 삼각형과 사각형의 내각의 크기의 합을 정확하게 추론하고 그 방법을 구체적으로 설명함.
4수03-25,매우잘함,2,내각의 크기의 합에 대한 성질을 폭넓게 탐구하여 정확하게 설명함.
4수03-25,잘함,1,"구체물이나 그림을 이용하여 삼각형과 사각형의 내각의 크기의 합이 각각 180°, 360°임을 대체로 설명함."
4수03-25,잘함,2,삼각형과 사각형의 내각의 합을 대략적으로 이해하여 말함.
4수03-25,보통,1,"삼각형과 사각형의 내각의 크기의 합이 각각 180°, 360°임을 조금씩 알아감."
4수03-25,보통,2,내각의 크기의 합을 이해하는 데 도움이 필요함.
4수04-01,매우잘함,1,실생활 자료를 수집하여 그림그래프나 막대그래프로 정확하게 나타내고 그래프를 구체적으로 해석함.
4수04-01,매우잘함,2,자료를 그래프로 나타내는 방법을 폭넓게 이해하고 정확하게 해석함.
4수04-01,잘함,1,주어진 자료를 그림그래프나 막대그래프로 대체로 나타내고 여러 사실을 찾음.
4수04-01,잘함,2,그림그래프나 막대그래프를 대략적으로 해석함.
4수04-01,보통,1,안내된 절차에 따라 일부가 제시된 그래프를 조금씩 완성해감.
4수04-01,보통,2,그래프에서 간단한 사실을 찾는 데 도움이 필요함.
4수04-02,매우잘함,1,실생활 자료를 수집하여 꺾은선그래프로 정확하게 나타내고 그래프를 구체적으로 해석함.
4수04-02,매우잘함,2,꺾은선그래프로 나타내는 방법을 폭넓게 이해하고 정확하게 해석함.
4수04-02,잘함,1,주어진 자료를 꺾은선그래프로 대체로 나타내고 여러 사실을 찾음.
4수04-02,잘함,2,꺾은선그래프를 대략적으로 해석함.
4수04-02,보통,1,안내된 절차에 따라 일부가 제시된 꺾은선그래프를 조금씩 완성해감.
4수04-02,보통,2,꺾은선그래프에서 간단한 사실을 찾는 데 도움이 필요함.
4수04-03,매우잘함,1,"탐구 문제를 해결하기 위해 자료를 수집, 정리하여 막대그래프나 꺾은선그래프로 정확하게 나타내고 그 그래프를 구체적으로 해석함."
4수04-03,매우잘함,2,"탐구 목적에 맞게 자료를 폭넓게 수집, 정리하여 정확하게 그래프로 표현함."
4수04-03,잘함,1,자료를 정리하여 막대그래프나 꺾은선그래프로 대체로 나타내고 여러 사실을 찾음.
4수04-03,잘함,2,자료를 수집·정리하여 그래프로 대략적으로 나타냄.
4수04-03,보통,1,안내된 절차에 따라 주어진 자료를 막대그래프나 꺾은선그래프로 조금씩 나타내어감.
4수04-03,보통,2,자료를 정리하여 그래프로 나타내는 데 도움이 필요함.
4영01-01,매우잘함,1,알파벳과 쉽고 간단한 단어의 소리를 듣고 정확하게 식별함.
4영01-01,매우잘함,2,알파벳과 쉽고 간단한 단어의 소리를 듣고 그 차이를 정확히 구별해 냄.
4영01-01,잘함,1,알파벳과 쉽고 간단한 단어의 소리를 듣고 대체로 식별함.
4영01-01,잘함,2,알파벳과 쉽고 간단한 단어의 소리를 듣고 대부분 구별함.
4영01-01,보통,1,알파벳과 쉽고 간단한 단어의 소리를 반복하여 듣고 조금씩 식별해 감.
4영01-01,보통,2,알파벳과 쉽고 간단한 단어의 소리를 듣고 부분적으로 식별하려고 노력함.
4영01-02,매우잘함,1,알파벳 대소문자를 식별하여 정확하게 읽음.
4영01-02,매우잘함,2,알파벳 대소문자를 정확히 구별하여 읽어 냄.
4영01-02,잘함,1,알파벳 대소문자를 식별하여 대체로 읽음.
4영01-02,잘함,2,알파벳 대소문자를 대부분 구별하여 읽음.
4영01-02,보통,1,알파벳 대소문자를 식별하여 조금씩 읽어 감.
4영01-02,보통,2,알파벳 대소문자를 부분적으로 식별하여 읽으려고 노력함.
4영01-03,매우잘함,1,"쉽고 간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양을 정확하게 식별함."
4영01-03,매우잘함,2,"단어, 어구, 문장의 강세, 리듬, 억양을 듣고 정확히 구별해 냄."
4영01-03,잘함,1,"쉽고 간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양을 대체로 식별함."
4영01-03,잘함,2,"단어, 어구, 문장의 강세, 리듬, 억양을 대략적으로 구별함."
4영01-03,보통,1,"쉽고 간단한 단어, 어구, 문장을 반복하여 듣고 강세, 리듬, 억양을 조금씩 식별해 감."
4영01-03,보통,2,"단어, 어구, 문장의 강세, 리듬, 억양을 부분적으로 식별하려고 노력함."
4영01-04,매우잘함,1,"소리와 철자의 관계를 이해하며 쉽고 간단한 단어, 어구, 문장을 정확하게 소리 내어 읽음."
4영01-04,매우잘함,2,"소리와 철자의 관계를 정확히 이해하고 단어, 어구, 문장을 또렷하게 소리 내어 읽어 냄."
4영01-04,잘함,1,"소리와 철자의 관계를 이해하며 쉽고 간단한 단어, 어구, 문장을 대체로 소리 내어 읽음."
4영01-04,잘함,2,"소리와 철자의 관계를 대체로 이해하고 단어, 어구, 문장을 대략적으로 소리 내어 읽음."
4영01-04,보통,1,"소리와 철자의 관계를 이해해 가며 쉽고 간단한 단어, 어구, 문장을 부분적으로 소리 내어 읽음."
4영01-04,보통,2,"소리와 철자의 관계를 이해하고 단어, 어구, 문장을 소리 내어 읽으려고 노력함."
4영01-05,매우잘함,1,"쉽고 간단한 단어, 어구, 문장을 듣거나 읽고 의미를 정확하게 이해함."
4영01-05,매우잘함,2,"단어, 어구, 문장을 듣거나 읽고 그 의미를 정확히 파악해 냄."
4영01-05,잘함,1,"쉽고 간단한 단어, 어구, 문장을 듣거나 읽고 의미를 대체로 이해함."
4영01-05,잘함,2,"단어, 어구, 문장을 듣거나 읽고 의미를 대략적으로 파악함."
4영01-05,보통,1,"쉽고 간단한 단어, 어구, 문장을 반복하여 듣거나 읽고 의미를 부분적으로 이해해 감."
4영01-05,보통,2,"단어, 어구, 문장의 의미를 시각 자료 등의 도움을 받아 이해하려고 노력함."
4영01-06,매우잘함,1,"자기 주변 주제에 관한 담화를 듣거나 읽고 모습, 크기, 색깔, 인물, 장소, 시간 등의 주요 정보를 정확하게 파악함."
4영01-06,매우잘함,2,주변 주제에 관한 담화의 주요 정보를 정확히 짚어 내어 파악함.
4영01-06,잘함,1,자기 주변 주제에 관한 담화를 듣거나 읽고 주요 정보를 대체로 파악함.
4영01-06,잘함,2,"주변 주제에 관한 담화의 모습, 인물, 장소 등 주요 정보를 대략적으로 파악함."
4영01-06,보통,1,자기 주변 주제에 관한 담화를 반복하여 듣거나 읽고 주요 정보를 시각 자료 등의 도움을 받아 부분적으로 파악해 감.
4영01-06,보통,2,주변 주제에 관한 담화의 주요 정보를 부분적으로 파악하려고 노력함.
4영01-07,매우잘함,1,적절한 전략을 다양하게 활용하여 담화나 문장을 정확하게 듣거나 읽음.
4영01-07,매우잘함,2,여러 가지 전략을 폭넓게 활용하여 담화나 문장을 능숙하게 듣거나 읽어 냄.
4영01-07,잘함,1,적절한 전략을 일부 활용하여 담화나 문장을 대체로 듣거나 읽음.
4영01-07,잘함,2,전략을 어느 정도 활용하여 담화나 문장을 대략적으로 듣거나 읽음.
4영01-07,보통,1,예시를 참고하여 전략을 일부 활용해 담화나 문장을 조금씩 듣거나 읽어 감.
4영01-07,보통,2,담화나 문장을 듣거나 읽는 데 적절한 전략을 활용하려고 노력함.
4영01-08,매우잘함,1,다양한 매체로 표현된 담화나 문장을 높은 흥미를 가지고 스스로 찾아 듣거나 읽음.
4영01-08,매우잘함,2,여러 매체 속 담화나 문장을 적극적인 흥미를 가지고 즐겨 듣거나 읽음.
4영01-08,잘함,1,다양한 매체로 표현된 담화나 문장을 대체로 흥미를 가지고 듣거나 읽음.
4영01-08,잘함,2,매체 속 담화나 문장에 대체로 관심을 가지고 듣거나 읽음.
4영01-08,보통,1,다양한 매체로 표현된 담화나 문장에 흥미를 가지려고 노력하며 듣거나 읽음.
4영01-08,보통,2,매체 속 담화나 문장에 조금씩 관심을 가지고 들어 봄.
4영01-09,매우잘함,1,"시, 노래, 이야기를 스스로 찾아 들으며 화자의 기쁨, 슬픔 등의 감정을 정확하게 느끼고 적극적으로 공감하는 태도를 보임."
4영01-09,매우잘함,2,"시, 노래, 이야기 속 화자의 감정을 깊이 느끼며 적극적으로 공감함."
4영01-09,잘함,1,"시, 노래, 이야기를 들으며 화자의 기쁨, 슬픔 등의 감정을 느끼고 대체로 공감하는 태도를 보임."
4영01-09,잘함,2,"시, 노래, 이야기 속 화자의 감정을 느끼고 대체로 공감함."
4영01-09,보통,1,"시, 노래, 이야기를 들으며 화자의 감정을 느끼고 공감하는 태도를 가지려고 노력함."
4영01-09,보통,2,"시, 노래, 이야기 속 화자의 감정에 조금씩 공감해 감."
4영01-10,매우잘함,1,자기 주변 주제나 문화에 관한 담화나 문장을 듣거나 읽을 때 다양한 생각을 존중하는 적극적인 태도를 보임.
4영01-10,매우잘함,2,주변 문화에 관한 담화나 문장을 듣거나 읽으며 다양한 생각을 폭넓게 존중함.
4영01-10,잘함,1,자기 주변 주제나 문화에 관한 담화나 문장을 듣거나 읽을 때 다양한 생각을 대체로 존중하는 태도를 보임.
4영01-10,잘함,2,주변 문화에 관한 담화나 문장을 듣거나 읽으며 다양한 생각을 대체로 존중함.
4영01-10,보통,1,자기 주변 주제나 문화에 관한 담화나 문장을 듣거나 읽을 때 다양한 생각을 존중하는 태도를 가지려고 노력함.
4영01-10,보통,2,주변 문화에 관한 담화나 문장을 듣거나 읽으며 다양한 생각을 존중해 가려고 함.
4영02-01,매우잘함,1,"쉽고 간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양에 맞게 정확하게 따라 말함."
4영02-01,매우잘함,2,"단어, 어구, 문장의 강세, 리듬, 억양을 정확히 살려 또렷하게 따라 말함."
4영02-01,잘함,1,"쉽고 간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양에 맞게 대체로 따라 말함."
4영02-01,잘함,2,"단어, 어구, 문장의 강세, 리듬, 억양을 대략적으로 살려 따라 말함."
4영02-01,보통,1,"쉽고 간단한 단어, 어구, 문장을 반복하여 듣고 강세, 리듬, 억양에 맞게 부분적으로 따라 말해 봄."
4영02-01,보통,2,"단어, 어구, 문장의 강세, 리듬, 억양을 살려 따라 말하려고 노력함."
4영02-02,매우잘함,1,알파벳 대소 문자를 구별하여 정확하게 씀.
4영02-02,매우잘함,2,알파벳 대소 문자를 정확히 구별하여 또박또박 써냄.
4영02-02,잘함,1,알파벳 대소 문자를 구별하여 대체로 씀.
4영02-02,잘함,2,알파벳 대소 문자를 대부분 구별하여 씀.
4영02-02,보통,1,알파벳 대소 문자를 구별하여 부분적으로 써 감.
4영02-02,보통,2,알파벳 대소 문자를 구별하여 쓰려고 노력함.
4영02-03,매우잘함,1,소리와 철자의 관계를 바탕으로 쉽고 간단한 단어를 정확하게 씀.
4영02-03,매우잘함,2,소리와 철자의 관계를 정확히 적용하여 단어를 능숙하게 써냄.
4영02-03,잘함,1,소리와 철자의 관계를 바탕으로 쉽고 간단한 단어를 대체로 씀.
4영02-03,잘함,2,소리와 철자의 관계를 대체로 적용하여 단어를 씀.
4영02-03,보통,1,소리와 철자의 관계를 바탕으로 쉽고 간단한 단어를 부분적으로 써 감.
4영02-03,보통,2,소리와 철자의 관계를 바탕으로 단어를 쓰려고 노력함.
4영02-04,매우잘함,1,"실물, 그림, 동작 등을 보고 적절한 단어와 언어 형식을 사용하여 쉽고 간단한 문장으로 정확하게 말하거나 단어나 어구를 정확하게 씀."
4영02-04,매우잘함,2,"실물, 그림, 동작 등을 보고 알맞은 표현을 사용하여 문장을 정확하게 말하거나 단어와 어구를 정확하게 써냄."
4영02-04,잘함,1,"실물, 그림, 동작 등을 보고 적절한 단어를 사용하여 쉽고 간단한 문장으로 대체로 말하거나 단어나 어구를 대체로 씀."
4영02-04,잘함,2,"실물, 그림, 동작 등을 보고 알맞은 표현을 대체로 사용하여 문장을 말하거나 단어와 어구를 씀."
4영02-04,보통,1,"실물, 그림, 동작 등을 보고 주어진 단어를 사용하여 쉽고 간단한 문장으로 부분적으로 말하거나 단어나 어구를 부분적으로 써 감."
4영02-04,보통,2,"실물, 그림, 동작 등을 보고 문장으로 말하거나 단어와 어구를 쓰려고 노력함."
4영02-05,매우잘함,1,"자신, 주변 사람이나 사물을 소개 또는 묘사하는 말을 적절한 단어와 언어 형식을 사용하여 쉽고 간단한 문장으로 정확하게 말하거나 제시된 문장을 정확하게 보고 씀."
4영02-05,매우잘함,2,"자신이나 주변 사람, 사물을 소개하고 묘사하는 문장을 정확한 표현으로 능숙하게 말하거나 보고 씀."
4영02-05,잘함,1,"자신, 주변 사람이나 사물을 소개 또는 묘사하는 말을 적절한 단어를 사용하여 쉽고 간단한 문장으로 대체로 말하거나 제시된 문장을 대체로 보고 씀."
4영02-05,잘함,2,"자신이나 주변 사람, 사물을 소개하고 묘사하는 문장을 대체로 말하거나 보고 씀."
4영02-05,보통,1,"자신, 주변 사람이나 사물을 소개 또는 묘사하는 말을 도움 자료를 참고하여 쉽고 간단한 문장으로 부분적으로 말하거나 제시된 문장을 부분적으로 보고 써 감."
4영02-05,보통,2,"자신이나 주변 사람, 사물을 소개하고 묘사하는 문장을 말하거나 보고 쓰려고 노력함."
4영02-06,매우잘함,1,행동을 지시하는 말을 적절한 단어와 언어 형식을 사용하여 쉽고 간단한 문장으로 정확하게 말하거나 제시된 문장을 정확하게 보고 씀.
4영02-06,매우잘함,2,행동 지시 표현을 정확한 단어와 형식으로 능숙하게 말하거나 보고 씀.
4영02-06,잘함,1,행동을 지시하는 말을 적절한 단어를 사용하여 쉽고 간단한 문장으로 대체로 말하거나 제시된 문장을 대체로 보고 씀.
4영02-06,잘함,2,행동 지시 표현을 대체로 말하거나 보고 씀.
4영02-06,보통,1,도움 자료를 활용하여 행동을 지시하는 말을 쉽고 간단한 문장으로 부분적으로 말하거나 제시된 문장을 부분적으로 보고 써 감.
4영02-06,보통,2,행동 지시 표현을 말하거나 보고 쓰려고 노력함.
4영02-07,매우잘함,1,자신의 감정을 적절한 단어와 언어 형식을 사용하여 쉽고 간단한 문장으로 정확하게 말하거나 제시된 문장을 정확하게 보고 씀.
4영02-07,매우잘함,2,자신의 감정을 정확한 표현을 사용하여 구체적으로 말하거나 보고 씀.
4영02-07,잘함,1,자신의 감정을 적절한 단어를 사용하여 쉽고 간단한 문장으로 대체로 말하거나 제시된 문장을 대체로 보고 씀.
4영02-07,잘함,2,자신의 감정을 대체로 알맞은 표현으로 말하거나 보고 씀.
4영02-07,보통,1,도움 자료를 활용하여 자신의 감정을 쉽고 간단한 문장으로 부분적으로 말하거나 제시된 문장을 부분적으로 보고 써 감.
4영02-07,보통,2,자신의 감정을 문장으로 말하거나 보고 쓰려고 노력함.
4영02-08,매우잘함,1,자기 주변 주제에 관한 담화의 주요 정보를 적절한 단어와 언어 형식에 맞게 정확하게 묻거나 답함.
4영02-08,매우잘함,2,주변 주제에 관한 담화의 주요 정보를 정확한 표현으로 능숙하게 묻고 답함.
4영02-08,잘함,1,자기 주변 주제에 관한 담화의 주요 정보를 적절한 단어를 사용하여 대체로 묻거나 답함.
4영02-08,잘함,2,주변 주제에 관한 담화의 주요 정보를 대체로 묻고 답함.
4영02-08,보통,1,자기 주변 주제에 관한 담화의 주요 정보를 주어진 단어를 참고하여 부분적으로 묻거나 답해 봄.
4영02-08,보통,2,주변 주제에 관한 담화의 주요 정보를 묻거나 답하려고 노력함.
4영02-09,매우잘함,1,적절한 매체나 전략을 다양하게 활용하여 창의적으로 의미를 정확하게 표현함.
4영02-09,매우잘함,2,여러 매체와 전략을 폭넓게 활용하여 창의적이고 구체적으로 의미를 표현해 냄.
4영02-09,잘함,1,적절한 매체나 전략을 일부 활용하여 창의적으로 의미를 대체로 표현함.
4영02-09,잘함,2,매체와 전략을 어느 정도 활용하여 창의적으로 의미를 표현함.
4영02-09,보통,1,예시를 참고하여 매체나 전략을 일부 활용해 창의적으로 의미를 표현해 감.
4영02-09,보통,2,적절한 매체나 전략을 활용하여 의미를 표현하려고 노력함.
4영02-10,매우잘함,1,의사소통 활동에 높은 흥미와 자신감을 가지고 상대방을 배려하고 차례를 지키며 대화에 적극적으로 참여함.
4영02-10,매우잘함,2,의사소통 활동에 자신감 있게 참여하며 상대를 배려하고 대화 예절을 폭넓게 지킴.
4영02-10,잘함,1,의사소통 활동에 대체로 흥미와 자신감을 가지고 상대방을 배려하고 차례를 지키며 대화에 참여하는 태도를 보임.
4영02-10,잘함,2,의사소통 활동에 대체로 자신감을 가지고 대화 예절을 지키며 참여함.
4영02-10,보통,1,의사소통 활동에 일부 흥미와 자신감을 가지고 상대방을 배려하고 차례를 지키며 참여하려고 노력함.
4영02-10,보통,2,의사소통 활동에 조금씩 자신감을 가지고 대화 예절을 지키며 참여해 감.
4음01-01,매우잘함,1,바른 자세와 주법을 정확히 이해하여 자연스럽고 안정적으로 노래를 부르거나 악기를 연주함.
4음01-01,매우잘함,2,바른 자세와 주법을 충분히 익혀 다양한 상황에서 자연스럽게 노래하거나 악기로 연주하는 모습을 보임.
4음01-01,잘함,1,바른 자세와 주법을 대체로 이해하여 노래를 부르거나 악기로 연주함.
4음01-01,잘함,2,바른 자세와 주법을 대략적으로 익혀 큰 어려움 없이 노래하거나 악기로 연주함.
4음01-01,보통,1,바른 자세와 주법을 조금씩 익히며 노래를 부르거나 악기로 연주해감.
4음01-01,보통,2,바른 자세와 주법을 부분적으로 이해하며 노래하거나 악기로 연주하려고 노력함.
4음01-02,매우잘함,1,"기초적인 음악 요소를 정확히 이해하여 그 특징을 잘 살려 노래하거나 악기로 연주하고, 연주에 대한 느낌을 구체적으로 이야기함."
4음01-02,매우잘함,2,"기초적인 음악 요소를 폭넓게 이해하고 그 특징을 살려 연주하며, 연주를 통해 알게 된 점과 느낌을 명확하게 표현함."
4음01-02,잘함,1,기초적인 음악 요소를 대체로 이해하여 그 특징을 살려 노래하거나 악기로 연주하고 느낌을 이야기함.
4음01-02,잘함,2,기초적인 음악 요소를 대략적으로 이해하고 연주에 반영하며 자신의 느낌을 이야기함.
4음01-02,보통,1,기초적인 음악 요소를 조금씩 이해하며 그 특징을 일부 살려 노래하거나 연주함.
4음01-02,보통,2,기초적인 음악 요소를 부분적으로 이해하고 느낌을 이야기하려고 노력함.
4음01-03,매우잘함,1,노래와 악기 연주의 특성을 정확히 이해하여 악곡에 어울리는 신체표현이나 놀이를 적극적인 태도로 즐김.
4음01-03,매우잘함,2,노래와 악기 연주의 특성을 충분히 파악하고 악곡에 맞는 신체표현이나 놀이를 자발적으로 즐기는 모습을 보임.
4음01-03,잘함,1,노래와 악기 연주의 특성을 대체로 이해하여 악곡에 어울리는 신체표현이나 놀이를 하며 음악을 즐김.
4음01-03,잘함,2,노래와 악기 연주의 특성을 대략적으로 파악하고 신체표현이나 놀이를 통해 음악을 즐김.
4음01-03,보통,1,노래와 악기 연주의 특성을 조금씩 이해하며 신체표현이나 놀이를 해감.
4음01-03,보통,2,노래와 악기 연주의 특성을 부분적으로 이해하고 신체표현이나 놀이를 하며 음악을 즐기려고 노력함.
4음01-04,매우잘함,1,생활 속의 음악을 정확히 이해하여 폭넓게 경험하며 연주 활동에 적극적으로 참여함.
4음01-04,매우잘함,2,생활 속 음악을 구체적으로 이해하고 다양한 연주 활동에 관심을 갖고 열심히 참여하는 모습을 보임.
4음01-04,잘함,1,생활 속의 음악을 대체로 이해하며 연주 활동에 관심을 갖고 참여함.
4음01-04,잘함,2,생활 속 음악을 대략적으로 경험하며 연주 활동에 꾸준히 참여함.
4음01-04,보통,1,생활 속의 음악을 조금씩 이해하며 연주 활동에 참여해감.
4음01-04,보통,2,생활 속 음악을 부분적으로 경험하며 연주 활동에 참여하려고 노력함.
4음02-01,매우잘함,1,음악을 듣고 기초적인 음악 요소를 적극적으로 탐색하며 요소의 특성에 따라 정확하게 반응함.
4음02-01,매우잘함,2,음악을 들으며 기초적인 음악 요소를 폭넓게 탐색하고 그 특성에 알맞게 반응하는 모습을 보임.
4음02-01,잘함,1,음악을 듣고 기초적인 음악 요소를 탐색하며 특성에 따라 반응함.
4음02-01,잘함,2,음악을 들으며 기초적인 음악 요소를 대체로 탐색하고 그에 맞게 반응함.
4음02-01,보통,1,음악을 들으며 기초적인 음악 요소를 조금씩 탐색해감.
4음02-01,보통,2,음악을 듣고 기초적인 음악 요소에 반응하려고 노력함.
4음02-02,매우잘함,1,다양한 음악을 듣고 종류나 주제에 따른 음악적 특징을 발견하여 종합적으로 구체적으로 이야기함.
4음02-02,매우잘함,2,다양한 음악을 폭넓게 듣고 음악적 특징을 정확히 발견하여 서로 연관지어 구체적으로 설명함.
4음02-02,잘함,1,다양한 음악을 듣고 종류나 주제에 따른 음악적 특징을 발견하여 연관지어 이야기함.
4음02-02,잘함,2,다양한 음악을 듣고 음악적 특징을 대체로 발견하여 이야기함.
4음02-02,보통,1,다양한 음악을 들으며 음악적 특징을 조금씩 발견해감.
4음02-02,보통,2,다양한 음악을 듣고 음악적 특징을 부분적으로 발견하여 이야기하려고 노력함.
4음02-03,매우잘함,1,다양한 종류의 음악을 듣고 주어진 조건에 따라 음악의 분위기를 구체적으로 묘사하거나 쓰임을 정확하게 이야기함.
4음02-03,매우잘함,2,여러 종류의 음악을 듣고 분위기를 세밀하게 묘사하며 쓰임을 명확하게 설명함.
4음02-03,잘함,1,다양한 종류의 음악을 듣고 주어진 조건에 따라 음악의 분위기를 묘사하거나 쓰임을 이야기함.
4음02-03,잘함,2,여러 종류의 음악을 듣고 분위기를 대체로 묘사하거나 쓰임을 이야기함.
4음02-03,보통,1,다양한 종류의 음악을 들으며 분위기를 조금씩 묘사해감.
4음02-03,보통,2,음악을 듣고 분위기를 간단하게 묘사하거나 쓰임을 이야기하려고 노력함.
4음02-04,매우잘함,1,생활 속에서 호기심을 갖고 다양한 음악을 들으며 친숙하게 느끼고 적극적으로 즐김.
4음02-04,매우잘함,2,생활 속 음악에 대해 폭넓은 호기심을 가지고 들으며 그 느낌을 적극적으로 즐기는 모습을 보임.
4음02-04,잘함,1,생활 속에서 호기심을 갖고 음악을 들으며 친숙하게 느끼고 즐김.
4음02-04,잘함,2,생활 속 음악을 대체로 관심 있게 들으며 그 느낌을 즐김.
4음02-04,보통,1,생활 속에서 음악을 조금씩 들으며 느낌을 가져감.
4음02-04,보통,2,생활 속에서 음악을 듣고 느끼며 즐기려고 노력함.
4음02-05,매우잘함,1,우리 지역의 음악 문화유산을 적극적으로 찾아 들으며 이를 충분히 이해하여 국악을 즐기는 태도를 갖춤.
4음02-05,매우잘함,2,우리 지역의 음악 문화유산을 폭넓게 탐색하여 깊이 이해하고 국악을 즐기는 태도를 적극적으로 나타냄.
4음02-05,잘함,1,우리 지역의 음악 문화유산을 찾아 들으며 이를 이해하여 국악을 즐기는 태도를 갖춤.
4음02-05,잘함,2,우리 지역의 음악 문화유산을 대체로 이해하고 들으며 국악을 즐기는 태도를 나타냄.
4음02-05,보통,1,우리 지역의 음악 문화유산을 조금씩 찾아 들으며 이해해감.
4음02-05,보통,2,우리 지역의 음악 문화유산을 부분적으로 이해하며 국악을 즐기는 태도를 가지려 노력함.
4음03-01,매우잘함,1,경험에 관련된 느낌과 상상한 바를 어울리는 소리나 음악으로 즉흥적으로 표현하며 적극적으로 음악에 흥미를 나타냄.
4음03-01,매우잘함,2,자신의 느낌과 상상을 소리나 음악으로 즉흥적이고 창의적으로 표현하며 음악 활동에 적극적인 흥미를 보임.
4음03-01,잘함,1,경험에 관련된 느낌과 상상한 바를 소리나 음악으로 즉흥적으로 표현하며 음악에 흥미를 가짐.
4음03-01,잘함,2,자신의 느낌과 상상을 소리나 음악으로 즉흥적으로 표현하며 음악 활동에 흥미를 나타냄.
4음03-01,보통,1,느낌과 상상을 소리나 음악으로 표현하는 데 조금씩 관심을 가져감.
4음03-01,보통,2,느낌과 상상을 소리나 음악으로 표현하는 데 관심을 보이며 음악에 흥미를 가지려고 노력함.
4음03-02,매우잘함,1,"악곡의 특성을 충분히 이해하여 일부를 창의적으로 바꾸어 표현하고, 음표·기호·숫자 등을 적절히 활용하여 간단한 악보로 정확하게 나타냄."
4음03-02,매우잘함,2,악곡의 특성을 정확히 파악하여 그 일부를 능숙하게 바꾸어 표현하며 간단한 악보로 구체적으로 나타냄.
4음03-02,잘함,1,악곡의 특성을 이해하여 일부를 바꾸어 표현하고 음표·기호·숫자 등을 활용하여 간단한 악보로 나타냄.
4음03-02,잘함,2,악곡의 특성을 대체로 파악하여 일부를 바꾸어 표현하며 간단한 악보로 나타냄.
4음03-02,보통,1,악곡의 특성을 조금씩 이해하며 일부를 바꾸어 표현해감.
4음03-02,보통,2,악곡의 일부를 바꾸어 표현하고 음표·기호·숫자 등을 일부 활용하여 간단한 악보로 나타내려고 노력함.
4음03-03,매우잘함,1,기초적인 음악 요소를 적절하게 활용하여 그 특징이 잘 나타나도록 소리나 음악으로 창의적으로 표현함.
4음03-03,매우잘함,2,기초적인 음악 요소를 정확히 파악하여 특징이 뚜렷이 드러나도록 소리나 음악으로 독창적으로 표현함.
4음03-03,잘함,1,기초적인 음악 요소를 활용하여 그 특징이 나타나도록 소리나 음악으로 표현함.
4음03-03,잘함,2,기초적인 음악 요소를 대체로 활용하여 소리나 음악으로 표현함.
4음03-03,보통,1,기초적인 음악 요소를 조금씩 활용하며 소리나 음악으로 표현해감.
4음03-03,보통,2,기초적인 음악 요소를 활용하여 소리나 음악으로 표현하려고 노력함.
4음03-04,매우잘함,1,생활 주변의 소리나 장면의 특징을 살려 실감나게 모방하며 새로운 음악적 표현을 적극적으로 즐기는 태도를 보임.
4음03-04,매우잘함,2,생활 주변의 소리나 장면을 특징이 잘 드러나도록 생생하게 모방하며 새로운 음악적 표현을 적극적으로 즐김.
4음03-04,잘함,1,생활 주변의 소리나 장면의 특징을 살려 모방하며 새로운 음악적 표현을 즐기는 태도를 가짐.
4음03-04,잘함,2,생활 주변의 소리나 장면을 대체로 특징을 살려 모방하며 새로운 음악적 표현을 즐김.
4음03-04,보통,1,생활 주변의 소리나 장면을 조금씩 모방하며 새로운 표현을 즐겨감.
4음03-04,보통,2,생활 주변의 소리나 장면을 모방하며 새로운 음악적 표현을 즐기려고 노력함.
4체01-01,매우잘함,1,운동이 신체 변화와 체력 증진에 미치는 영향을 정확히 이해하고 구체적인 사례를 들어 설명함.
4체01-01,매우잘함,2,운동과 체력의 관계를 폭넓게 파악하고 신체 변화와 체력 증진의 사례를 구체적으로 제시함.
4체01-01,잘함,1,운동이 신체 변화와 체력 증진에 미치는 영향을 대체로 이해하고 관련 사례를 설명함.
4체01-01,잘함,2,운동과 체력의 관계를 대략적으로 파악하고 일부 사례를 들어 설명함.
4체01-01,보통,1,운동과 체력의 관계를 조금씩 이해해감.
4체01-01,보통,2,운동이 신체 변화와 체력 증진에 미치는 영향을 부분적으로 파악하려고 노력함.
4체01-02,매우잘함,1,체력 증진을 위한 기본 운동 방법과 절차를 정확히 익혀 수행하고 자신의 신체 특성과 체력 수준에 맞는 다양한 운동을 시도함.
4체01-02,매우잘함,2,기본 체력 운동의 방법과 절차를 구체적으로 파악하여 수행하고 자신에게 맞는 운동을 폭넓게 시도함.
4체01-02,잘함,1,기본 체력 운동의 방법과 절차를 대체로 익혀 수행하고 자신의 수준에 맞는 운동을 시도함.
